"","seqnames","start","end","width","strand","Conc","Conc_JQ1_FCPF_plus_sg_l","Conc_JQ1_FCPF_minus_sg_l","Fold","p.value","FDR"
"588","chr2",86563070,86563470,401,"*",6.43449373896005,5.96584038905658,6.7876602580545,-0.00430362877937664,0.088670285878708,0.926981708340742
"589","chr6",149717687,149718087,401,"*",7.18596018757407,6.62072159574983,7.59103368068231,-0.00365517526526859,0.0887151832682551,0.926981708340742
"590","chr17",73310624,73311024,401,"*",6.71015933279045,6.21852362037354,7.07616728161374,-0.00413054866318783,0.0888779729755892,0.926981708340742
"591","chr17",79813408,79813808,401,"*",7.04681070756144,6.51987464540146,7.43193564893462,-0.00389284519888102,0.0889241355757119,0.926981708340742
"592","chr17",7308011,7308411,401,"*",6.49867650838242,6.02779087600712,6.85310436380744,-0.00429438475187057,0.0889544206206159,0.926981708340742
"593","chr17",60391728,60392128,401,"*",6.17771509294672,5.68963830981785,6.54175526957583,-0.00412315469753853,0.0891933195922964,0.926981708340742
"594","chr19",18437832,18438232,401,"*",6.75763453125853,6.27830524907109,7.11680591670466,-0.00422922484892761,0.0892864009585456,0.926981708340742
"595","chr17",42288085,42288485,401,"*",7.97034363357064,7.33282193474455,8.41095969680821,-0.00328988003584787,0.0892994582020308,0.926981708340742
"596","chr18",11851115,11851515,401,"*",6.60902211264581,6.14678662301388,6.95854518482559,-0.00433828130834034,0.0893915800419496,0.926981708340742
"597","chr12",48105692,48106092,401,"*",7.01464743333063,6.50698295274651,7.38942524253653,-0.00400444135638973,0.0894005480532867,0.926981708340742
"598","chr20",2470443,2470843,401,"*",6.22878870189308,5.72698009327918,6.60038003112273,-0.00403662202503335,0.0894484367105192,0.926981708340742
"599","chr20",63846291,63846691,401,"*",5.72847774230066,5.20730997536312,6.11052785452435,-0.0038778070526445,0.0895224341269113,0.926981708340742
"600","chr6",41545588,41545988,401,"*",6.372340254507,5.91718709814397,6.71781301349377,-0.00441083721212504,0.0895281442431737,0.926981708340742
"601","chr1",37514702,37515102,401,"*",6.93316869065186,6.43813210285573,7.30104999613866,-0.00409881556427157,0.0896706538132456,0.926981708340742
"602","chrX",119468466,119468866,401,"*",5.81495888415815,5.29029898830664,6.19887275012404,-0.00389564654209391,0.089675866905955,0.926981708340742
"603","chr11",67804972,67805372,401,"*",6.07088260567445,5.59001122665909,6.43091565126272,-0.00416869080537199,0.0898055503197334,0.926981708340742
"604","chr8",124649000,124649400,401,"*",6.65604523580963,6.13316586291178,7.03900969891547,-0.00388746215033217,0.0899145831340176,0.926981708340742
"605","chr17",48545028,48545428,401,"*",7.17146958445337,6.61230144515016,7.57343487162121,-0.00366193128054514,0.0900662496324526,0.926981708340742
"606","chr12",7958876,7959276,401,"*",6.44947766082609,5.91889046708293,6.8365391526613,-0.00381845580862216,0.0900875892124124,0.926981708340742
"607","chr9",124868583,124868983,401,"*",6.61417492396511,6.13389937730399,6.97387521316998,-0.00417106331407635,0.0901610876464657,0.926981708340742
"608","chr17",40417498,40417898,401,"*",6.51987007849575,6.07452137740187,6.8596838453295,-0.0044733090132952,0.0902814554738593,0.926981708340742
"609","chr11",77637663,77638063,401,"*",6.83156764724059,6.30956626034143,7.21406329249176,-0.00387932754133824,0.0902914577071637,0.926981708340742
"610","chrX",39850691,39851091,401,"*",6.06819088353521,5.50077800888647,6.47437285933824,-0.00359784498971243,0.0903630112963919,0.926981708340742
"611","chr9",65504327,65504727,401,"*",5.56868834519076,5.00005470463822,5.97549158171173,-0.0035845854192437,0.0905396834596155,0.926981708340742
"612","chr22",36479977,36480377,401,"*",7.00780157755154,6.3698831005711,7.44860553264084,-0.00325074833511749,0.0905559137056295,0.926981708340742
"613","chr11",33870266,33870666,401,"*",7.13597209195485,6.62674976392886,7.51159424973658,-0.00396846621074782,0.0906996349835364,0.926981708340742
"614","chr8",39522494,39522894,401,"*",5.43187489247507,4.88363846121251,5.82819270603295,-0.00371223908038867,0.0908564611497978,0.926981708340742
"615","chr4",38663098,38663498,401,"*",6.91150940681281,6.36770209720031,7.30552051346362,-0.00373724928143749,0.0909520167735404,0.926981708340742
"616","chr9",91193272,91193672,401,"*",6.64439749563446,6.15391073954085,7.00977099725206,-0.00406366177503536,0.0912550420497284,0.926981708340742
"617","chr4",68281850,68282250,401,"*",6.89972870668611,6.38182689074758,7.28002950024631,-0.00387694551763662,0.0915004930868798,0.926981708340742
"618","chr16",675147,675547,401,"*",6.50414775079219,6.03835622263883,6.85569273981017,-0.00424854626069182,0.0915149766124526,0.926981708340742
"619","chr14",76772689,76773089,401,"*",6.82809578268848,6.35077899417767,7.18614050732944,-0.00417391493497562,0.0916122343848812,0.926981708340742
"620","chr10",21495915,21496315,401,"*",6.60131618420004,6.13999231742863,6.9503196589957,-0.00428950316801349,0.0916338186231849,0.926981708340742
"621","chr17",40536318,40536718,401,"*",6.5103017728523,6.03386941294517,6.8678505888551,-0.00415749524757904,0.0916908520637101,0.926981708340742
"622","chr19",49641263,49641663,401,"*",6.80013812471292,6.26238053200814,7.19098104118723,-0.00376277883450279,0.0917029833620575,0.926981708340742
"623","chr6",146890905,146891305,401,"*",6.5926116121181,6.11628790704506,6.95009947145111,-0.00415990333320075,0.0917122284498089,0.926981708340742
"624","chr7",75092487,75092887,401,"*",5.51129132759915,4.9464556944687,5.91615910895565,-0.00356806651639352,0.091827718004934,0.926981708340742
"625","chr2",200963302,200963702,401,"*",5.86346650799161,5.33730104749398,6.24818176454126,-0.00382197847559207,0.0919649985653987,0.926981708340742
"626","chr17",7885251,7885651,401,"*",6.60272198271982,6.14270439276255,6.95098002006795,-0.00431822435667093,0.0920634237980699,0.926981708340742
"627","chr3",196193861,196194261,401,"*",7.1031001848509,6.49723801704557,7.5284750668757,-0.00337404396629724,0.0920706961674245,0.926981708340742
"628","chr20",50197429,50197829,401,"*",5.44943195144505,4.8753854234921,5.85898033440576,-0.0034979693274908,0.0921898985957595,0.926981708340742
"629","chr2",218398462,218398862,401,"*",7.2010660180055,6.68994196593651,7.57771700123067,-0.00391303960121839,0.092275236386677,0.926981708340742
"630","chr9",74952465,74952865,401,"*",6.25531667249026,5.79451313053815,6.6040233467388,-0.00429010569012461,0.0923636044946391,0.926981708340742
"631","chr2",11940160,11940560,401,"*",6.25722050175239,5.77114936396555,6.6201484071821,-0.004050443382506,0.0927110434045176,0.926981708340742
"632","chr6",99515142,99515900,759,"*",7.20475248775147,6.7071984060552,7.57401614099183,-0.00399774291925843,0.0928774344280162,0.926981708340742
"633","chr10",43407402,43407802,401,"*",7.3439011322468,6.79855158789575,7.73871666437148,-0.0036756409306807,0.0930914763999484,0.926981708340742
"634","chr20",17968281,17968681,401,"*",6.4822204939294,5.99625395394184,6.84509032654745,-0.00404226732677292,0.0931422218115133,0.926981708340742
"635","chr17",4949041,4949441,401,"*",6.53031405394005,6.00922622240136,6.91232142346527,-0.00382070451292053,0.0931911973980343,0.926981708340742
"636","chr4",65998801,65999201,401,"*",6.30813906309009,5.81217453348744,6.67653033331847,-0.00398109618550101,0.0932090422908036,0.926981708340742
"637","chr5",159208154,159208554,401,"*",6.72106250792211,6.21240692044942,7.09637765672827,-0.00390193789856668,0.093226346580862,0.926981708340742
"638","chr14",103628381,103628781,401,"*",6.94178412975113,6.4588851152952,7.30294795256865,-0.00408143114425113,0.0933376469707398,0.926981708340742
"639","chr7",32891185,32891585,401,"*",6.36845423208732,5.90559896094774,6.71833026673509,-0.00421793942247565,0.0934868637032843,0.926981708340742
"640","chr19",6412289,6412689,401,"*",6.20925847313265,5.72698009327918,6.5700764416129,-0.0040715705609378,0.0937101387162711,0.926981708340742
"641","chr13",80341198,80341598,401,"*",6.14563646225734,5.68864018611192,6.49216629342133,-0.0042667738428583,0.0937475500050888,0.926981708340742
"642","chr15",60398357,60398757,401,"*",6.61417140130255,6.14642317399614,6.96682561571515,-0.00418005575522825,0.0939523229501975,0.926981708340742
"643","chr17",18781108,18781508,401,"*",5.80586330162153,5.25082783444621,6.20570121747167,-0.00360236780859078,0.0939608345132801,0.926981708340742
"644","chr1",45687462,45687862,401,"*",7.31538370623758,6.74673399165005,7.722195117716,-0.00352283221133229,0.0939643267269975,0.926981708340742
"645","chr7",77696375,77696775,401,"*",6.63946676978535,6.18256930661668,6.98593998328925,-0.00427209488145843,0.0940620249663363,0.926981708340742
"646","chr20",5119513,5119913,401,"*",6.31050111002236,5.81786179959366,6.67706259878029,-0.00397711611775035,0.0942161776281865,0.926981708340742
"647","chr1",59393419,59393819,401,"*",6.18225451161077,5.67040079350355,6.55929968706953,-0.00385311753481845,0.0942742110916684,0.926981708340742
"648","chr1",22451887,22452287,401,"*",6.3333074728191,5.87187218710258,6.68237448068941,-0.00425475028635752,0.0944350973164674,0.926981708340742
"649","chr5",43064750,43065150,401,"*",6.95654272006566,6.43806752733267,7.33715106777715,-0.00379656974816136,0.0948408604420623,0.926981708340742
"650","chr7",116862495,116862895,401,"*",6.66127319571503,6.20009516623041,7.01019349983896,-0.00420655859645456,0.0948812510100579,0.926981708340742
"651","chr7",44606941,44607341,401,"*",6.02013796108348,5.54148866803196,6.37892894020406,-0.00404795478023949,0.0949720007742445,0.926981708340742
"652","chr5",139561570,139561970,401,"*",6.51991516651877,6.02936860564177,6.88532171135448,-0.00396874641154124,0.0950357185461459,0.926981708340742
"653","chr9",127448890,127449290,401,"*",5.75213806453931,5.22744114727438,6.13607165184878,-0.00373179794763026,0.0953260153010287,0.926981708340742
"654","chr8",53843254,53843654,401,"*",6.51443224270425,6.06699319105214,6.85545762470247,-0.00432767683088313,0.0954449425433332,0.926981708340742
"655","chr12",51025956,51026356,401,"*",6.54374631624481,6.07290911361063,6.89814683916488,-0.00411286000737359,0.0954910927572055,0.926981708340742
"656","chr17",79797402,79797802,401,"*",6.22020259525333,5.71837290987082,6.59180542929545,-0.00388629778988269,0.0955523578800455,0.926981708340742
"657","chr7",43906363,43906763,401,"*",6.15895678933658,5.64348686107409,6.53795105012034,-0.00383992462947363,0.095567416460571,0.926981708340742
"658","chr9",102223484,102223884,401,"*",5.74325020082878,5.25502619737153,6.10737192682299,-0.00398318644589373,0.0958920381258679,0.926981708340742
"659","chr6",35497535,35497935,401,"*",7.07233326452715,6.53487540285693,7.46301868703338,-0.00365120060358877,0.0960580604765929,0.926981708340742
"660","chr22",50119004,50119404,401,"*",6.32312716756032,5.87133678452438,6.6666658106023,-0.00424820761622658,0.0960762093835595,0.926981708340742
"661","chr17",62478803,62479203,401,"*",6.04666521248551,5.58507552738683,6.39582024890969,-0.00419793545918928,0.0961300422103315,0.926981708340742
"662","chr2",43221154,43221554,401,"*",5.8397236396936,5.36801387104915,6.19461639656373,-0.00409258022770636,0.0961547209830484,0.926981708340742
"663","chr10",96587028,96587428,401,"*",6.02357704988021,5.52767362884343,6.39193475258373,-0.00390560217831782,0.0961570661060592,0.926981708340742
"664","chr17",81977331,81977731,401,"*",6.37286819210633,5.93738659453375,6.70692511539087,-0.00440449903834538,0.0963377459404908,0.926981708340742
"665","chr8",143733166,143733566,401,"*",6.82416647331367,6.31560868836071,7.19942862270984,-0.00382170485991179,0.0964190022300584,0.926981708340742
"666","chr3",57756412,57756812,401,"*",5.8555286152983,5.38985944960216,6.20700416039257,-0.00414284627694352,0.0964904432968038,0.926981708340742
"667","chr16",89738726,89739126,401,"*",5.74596886590436,5.24661721826787,6.11621727354554,-0.00389631024684055,0.0965255368082688,0.926981708340742
"668","chr1",244451582,244451982,401,"*",6.38578470683231,5.90602842703377,6.74519482469363,-0.00400626735097093,0.0965722257752853,0.926981708340742
"669","chr2",55111625,55112025,401,"*",6.60820399209567,6.16741585147632,6.94536470155536,-0.00433499341008373,0.0970818421681891,0.926981708340742
"670","chr19",33795536,33795936,401,"*",6.85883330267166,6.38374537665848,7.21562737049848,-0.0040404419589155,0.0971326369197187,0.926981708340742
"671","chr9",105244091,105244491,401,"*",6.24638262294937,5.79301974763203,6.59082657678217,-0.00419641506452,0.0973731996593483,0.926981708340742
"672","chr19",58362122,58362522,401,"*",7.00515494640142,6.5332082916007,7.36018125569409,-0.00407268658447999,0.097503181435623,0.926981708340742
"673","chr8",75324145,75324545,401,"*",5.72849861021185,5.24729527296167,6.08871695269313,-0.00398728655464696,0.0975413953311021,0.926981708340742
"674","chr2",65227880,65228280,401,"*",6.40504083006349,5.9671652562533,6.74050022556952,-0.00434967814840314,0.0976786904606191,0.926981708340742
"675","chr3",127672456,127672856,401,"*",5.97491892622667,5.47581369273832,6.34503245393854,-0.00385633767564257,0.0979282095429741,0.926981708340742
"676","chrX",153928236,153928636,401,"*",6.36563568000913,5.85946933638048,6.73960017597897,-0.00381955974961473,0.0980029822514393,0.926981708340742
"677","chr10",71648460,71648860,401,"*",7.21136080744116,6.70026028835252,7.58799907217865,-0.00377718165915501,0.0981882194141005,0.926981708340742
"678","chr15",90871104,90871504,401,"*",6.44928683927421,5.90024788070866,6.8460214618744,-0.00353543309921229,0.0982580719104443,0.926981708340742
"679","chr19",3374958,3375358,401,"*",5.97628872356091,5.51428849357074,6.3256777542217,-0.00410055075670772,0.0983762314916997,0.926981708340742
"680","chr10",113867010,113867410,401,"*",6.3141941380561,5.79970765748859,6.69265907870312,-0.00371610940575409,0.0986265884513255,0.926981708340742
"681","chr11",60891151,60891551,401,"*",6.07744583767243,5.62350609589811,6.42222151386501,-0.00418658623215921,0.0986975266060904,0.926981708340742
"682","chr6",39196663,39197063,401,"*",6.40681490446759,5.88538188047576,6.78900682771716,-0.00367549518211822,0.098862762568932,0.926981708340742
"683","chr3",130343028,130343428,401,"*",6.50247313663683,6.01913406829794,6.86388204319651,-0.00393862250684836,0.0989049961151062,0.926981708340742
"684","chr10",123154297,123154697,401,"*",6.27496823567987,5.82871654118506,6.61530573846024,-0.00421646682575158,0.0990013418044889,0.926981708340742
"685","chr1",54375581,54375981,401,"*",6.00709897577118,5.54093571930661,6.35885487380036,-0.00405121762827784,0.0991628988090536,0.926981708340742
"686","chr11",74748830,74749230,401,"*",6.3266141453004,5.8690400437739,6.67347493559729,-0.00411800124664949,0.0991825217525373,0.926981708340742
"687","chr16",59518681,59519081,401,"*",6.74607995043353,6.13918245517194,7.17196113769001,-0.00321400505358465,0.0994836162449091,0.926981708340742
"688","chr22",32474918,32475318,401,"*",6.09759835972985,5.59611093911893,6.46901433544556,-0.00379313572534852,0.0996330675357553,0.926981708340742
"689","chr22",37242517,37242917,401,"*",6.72503311863743,6.13881708518371,7.14069697607918,-0.00330930147424091,0.0996995648931536,0.926981708340742
"690","chr16",73037731,73038131,401,"*",7.05008199354089,6.47575078205633,7.45977432470802,-0.00336521507420654,0.0999806572898301,0.926981708340742
