"","seqnames","start","end","width","strand","Conc","Conc_JQ1_FCPF_plus_sg_h","Conc_no_Treat","Fold","p.value","FDR"
"602","chr14",70886648,70887048,401,"*",6.15045097652314,6.54802393429298,5.59979582455443,0.164490142434607,0.0589551095062602,0.830096560015745
"603","chr7",155680834,155681234,401,"*",6.38745546009896,6.80039733804017,5.80667509196699,0.160768711081654,0.0591533263302005,0.830096560015745
"604","chr10",78458977,78459377,401,"*",6.42902276822846,6.83209301076612,5.86770102834356,0.162980660719286,0.0591941775499095,0.830096560015745
"605","chr7",138527939,138528339,401,"*",6.68229674636954,7.11307394258255,6.06533013453787,0.156752592670346,0.0592218308360678,0.830096560015745
"606","chr4",108115404,108115804,401,"*",6.84823007487033,7.27306429059547,6.24347227801489,0.157863631724224,0.0594150278801013,0.830096560015745
"607","chr9",107283206,107283606,401,"*",6.72373364534438,6.06858137726528,7.17262564828753,-0.152727491341201,0.0594890749798407,0.830096560015745
"608","chr1",204860004,204860404,401,"*",5.54611206222689,5.95519756750314,4.97298038543006,0.161375721870473,0.0595288685717094,0.830096560015745
"609","chr2",190459912,190460312,401,"*",5.91768563637936,6.31880895384486,5.36015526816324,0.162855166501777,0.059678252992198,0.830096560015745
"610","chrX",49148648,49149048,401,"*",6.60100022506027,5.99076233709549,7.02851127921412,-0.156916923587485,0.0598540780244454,0.830096560015745
"611","chr12",46524144,46524544,401,"*",5.77258784222629,6.17494341619584,5.21265957443858,0.162341679486885,0.0599042154786477,0.830096560015745
"612","chr12",122205287,122205687,401,"*",5.76546848473819,6.22515471645276,5.0868362726333,0.14954289501564,0.0601062444281696,0.830096560015745
"613","chr6",26169644,26170044,401,"*",6.02935033825966,6.43451898426339,5.46392529856126,0.16142572290841,0.0601211753939447,0.830096560015745
"614","chrX",48940878,48941278,401,"*",5.82133520473211,5.2156138878216,6.24664116475239,-0.156977911405443,0.0602732984806768,0.830096560015745
"615","chr8",3107914,3108314,401,"*",5.90797878248884,6.31993360612843,5.32916194243957,0.159650650786254,0.060318892126525,0.830096560015745
"616","chrX",16771487,16771887,401,"*",7.2829355222665,7.76332203437493,6.55766263145223,0.145134400267552,0.0605021132731558,0.830096560015745
"617","chr16",1832731,1833131,401,"*",7.34478388572208,7.80365202349714,6.66795086436322,0.149397663921638,0.0605812598723864,0.830096560015745
"618","chr1",156053956,156054356,401,"*",6.57709099568622,5.95423218476518,7.01070977763927,-0.154704488249939,0.060683429565909,0.830096560015745
"619","chr2",101027882,101028282,401,"*",4.98287417168359,5.48555050518004,4.2048390921248,0.140428769473048,0.0607122517741643,0.830096560015745
"620","chr12",79932334,79932734,401,"*",7.30380440929444,7.78396757637652,6.57904651559624,0.144846802918236,0.0608250704803165,0.830096560015745
"621","chr2",38364165,38364565,401,"*",6.73063442385766,7.15891144917645,6.11882270473378,0.155424557129715,0.0609584641693803,0.830096560015745
"622","chr10",132421556,132421956,401,"*",6.35030874534684,5.66971668511941,6.81088443534521,-0.148732050144791,0.0609815134224847,0.830096560015745
"623","chr21",38985615,38986015,401,"*",7.31140928675282,7.77368173580415,6.62706779407103,0.148130594328843,0.0611191355525539,0.830096560015745
"624","chr6",32983456,32983856,401,"*",5.99449044777348,6.38191513685823,5.46321691246761,0.16467348054539,0.0611546119869528,0.830096560015745
"625","chr10",34716889,34717289,401,"*",6.10795393891582,6.54040131300691,5.48752843539234,0.154127060650158,0.0612329435991879,0.830096560015745
"626","chr16",88977839,88978239,401,"*",6.90123842134733,5.39976221893042,7.62091094936975,-0.101533648808618,0.0614261007741216,0.830096560015745
"627","chr11",47056245,47056645,401,"*",6.9134997030539,7.37372064770215,6.23368975908769,0.148187009554015,0.0614294417955219,0.830096560015745
"628","chr11",120339506,120339906,401,"*",6.51436654659226,6.91391827396725,5.9598856682486,0.161387480552763,0.0614540407001446,0.830096560015745
"629","chr19",6682783,6683183,401,"*",5.88717054968832,6.28277866618904,5.34029901547621,0.162211200694963,0.0615067424019205,0.830096560015745
"630","chr17",81399930,81400330,401,"*",6.02855951920459,5.34560601219923,6.4902045991206,-0.147792949401093,0.0617115255684498,0.83012387214481
"631","chr6",21101646,21102046,401,"*",5.91663418469015,6.31106414876524,5.37202415975614,0.162149956561773,0.0618714840935409,0.83012387214481
"632","chr16",2752682,2753082,401,"*",6.57377769462889,5.97850347164499,6.99394354729747,-0.156364121696203,0.0619031505167673,0.83012387214481
"633","chr9",124202384,124202784,401,"*",6.83621565686076,7.26334901574284,6.22675287577216,0.154675015065725,0.0619239860492054,0.83012387214481
"634","chr7",134922679,134923079,401,"*",6.30774102725882,6.71876632326901,5.73076961305524,0.158079224364709,0.0620382783298292,0.83012387214481
"635","chr5",56161918,56162318,401,"*",7.31688511126766,7.74951601938805,6.69607876309037,0.153101043609689,0.0623400199375503,0.83012387214481
"636","chr15",97993255,97993655,401,"*",6.66509026740468,7.09640832924275,6.04700488383584,0.1530387887306,0.0625972554513522,0.83012387214481
"637","chr12",113663483,113663883,401,"*",6.84339210529709,7.27820291023239,6.2180509096743,0.152272249154449,0.0626402277736874,0.83012387214481
"638","chr1",145281060,145281460,401,"*",8.4144237189211,8.93385312996962,7.59485620017212,0.135418336233692,0.0627749943189759,0.83012387214481
"639","chr7",2874134,2874534,401,"*",6.63602060481846,7.06887871929025,6.01474258271346,0.152453066936802,0.0628371789618169,0.83012387214481
"640","chr3",123813921,123814321,401,"*",6.51030689158715,6.90742493004852,5.96052910186156,0.160470677114739,0.0628586629103838,0.83012387214481
"641","chr5",163461043,163461443,401,"*",5.95046133250808,5.25431973721535,6.41803222098261,-0.145365328237423,0.0629042580706546,0.83012387214481
"642","chr6",142009620,142010020,401,"*",5.75052036564732,6.14425213265458,5.20724801624677,0.161067807368973,0.063075878002235,0.83012387214481
"643","chr9",87551748,87552148,401,"*",5.32738387588432,5.77921517921881,4.66589304792402,0.147969057196466,0.063169953982625,0.83012387214481
"644","chr20",19486492,19486892,401,"*",5.39074477877516,5.84509104856543,4.72379794152875,0.147170909727737,0.0634342413312951,0.83012387214481
"645","chr1",8789282,8789682,401,"*",6.62525973073801,7.05809255814668,6.00403421515846,0.151800658581682,0.063479610009765,0.83012387214481
"646","chr17",59702328,59702728,401,"*",7.09280614868996,7.5610484181942,6.3951593020319,0.144489841828606,0.0634837233921783,0.83012387214481
"647","chr12",43112369,43112769,401,"*",6.45883631796895,6.86482071291241,5.89181135959184,0.157766426534596,0.0634955994637563,0.83012387214481
"648","chrX",130179590,130179990,401,"*",5.64871167984761,6.05869151886245,5.07381161648112,0.156671689499074,0.0636025444110582,0.83012387214481
"649","chr1",54488598,54488998,401,"*",6.13342747707671,5.51663497701635,6.56412044369631,-0.152335042895294,0.0636128984945368,0.83012387214481
"650","chr18",50358795,50359195,401,"*",5.94828063348409,6.34756803010134,5.39431170012102,0.159120621156582,0.0636353892196848,0.83012387214481
"651","chr9",88096400,88096800,401,"*",4.72937469465154,5.23450033693861,3.94537142297261,0.137018018094408,0.0636601061098211,0.83012387214481
"652","chr10",110421757,110422157,401,"*",6.00817870209893,6.42528398862024,5.4190717144373,0.154744313034459,0.0638895098831331,0.830681552452183
"653","chr5",78245170,78245570,401,"*",5.81295007895911,6.21500950329392,5.25359865214571,0.158076173061596,0.0639944217637281,0.830681552452183
"654","chr13",25394656,25395056,401,"*",7.55045126574974,8.02518415728981,6.83813417165897,0.142615024666572,0.0640939405064209,0.830681552452183
"655","chr2",164798850,164799250,401,"*",5.90314225422395,5.36529779033846,6.29403080791732,-0.160746307045355,0.0641143613352028,0.830681552452183
"656","chr1",84639803,84640203,401,"*",5.77456891475424,6.18523616723221,5.19830739165637,0.155796646886319,0.064291886929518,0.830681552452183
"657","chr7",134639873,134640273,401,"*",5.84784936686401,6.2339038145244,5.31916259779848,0.161487185748252,0.0644074961481951,0.830681552452183
"658","chr5",42981964,42982364,401,"*",6.48852459631394,6.92149430561999,5.86701482280889,0.150820896173424,0.0644817984058006,0.830681552452183
"659","chr2",32721306,32721706,401,"*",6.20533082423591,6.59530849245029,5.6692187373358,0.160372927826077,0.0645734331609691,0.830681552452183
"660","chr10",102988962,102989362,401,"*",6.45024172047526,6.88932582929803,5.81594911773806,0.149328889387918,0.0645835580891084,0.830681552452183
"661","chr20",35617369,35617769,401,"*",6.0720766093246,6.46727430583265,5.52599350432055,0.158485111846296,0.0651714599888751,0.834195024298674
"662","chr12",122423868,122424268,401,"*",5.80893024029376,6.23397010697414,5.20375252691281,0.151593954355032,0.0652595258126332,0.834195024298674
"663","chr3",4225026,4225426,401,"*",7.36542832470456,7.82576975329901,6.68535281577151,0.144246741860766,0.0653589273588585,0.834195024298674
"664","chr17",21042541,21042941,401,"*",6.3645862527908,5.68381865863474,6.82524152150963,-0.144116491738818,0.0655476643306216,0.834195024298674
"665","chr2",88055504,88055904,401,"*",6.59599745474204,5.89552382995652,7.06549780740721,-0.142249763681263,0.0656306264815401,0.834195024298674
"666","chr4",83489933,83490333,401,"*",6.24952441411204,6.6396418586362,5.71314669827475,0.159141959013211,0.0657369569917975,0.834195024298674
"667","chr13",30228994,30229394,401,"*",6.52772949108357,6.93183595460315,5.96438368884005,0.155332480167195,0.0663314295452708,0.834195024298674
"668","chr6",20476620,20477020,401,"*",5.95464246158338,6.33818913478432,5.43067160359839,0.160275385194142,0.0663466886774178,0.834195024298674
"669","chr16",569864,570264,401,"*",5.96535192486611,5.41721607557563,6.36161747426191,-0.1572632404784,0.0663862391563201,0.834195024298674
"670","chr21",46295618,46296018,401,"*",6.08916913840204,6.46721791207727,5.57545514959911,0.161271785052039,0.0665904347801773,0.834195024298674
"671","chr3",196287826,196288226,401,"*",6.57370744860659,5.94392882882188,7.01064152753428,-0.147979235367881,0.0666300741143157,0.834195024298674
"672","chr1",109105982,109106382,401,"*",5.3553485877789,5.80623076649391,4.69590899269015,0.144676029911877,0.0667009714282843,0.834195024298674
"673","chr16",67268200,67268600,401,"*",6.06709086377638,6.46704871758361,5.51182287932475,0.155853671634784,0.0667062615762822,0.834195024298674
"674","chrX",68897173,68897573,401,"*",5.37860227195648,5.80569565010431,4.76922150315724,0.14973670439742,0.0667337371851636,0.834195024298674
"675","chr5",85681904,85682304,401,"*",5.49740808705117,5.90775740882721,4.92177648332707,0.153616140016168,0.0668869494075296,0.834195024298674
"676","chr7",37354565,37354965,401,"*",6.18142840512915,6.57196481920799,5.6442540380005,0.157846852616512,0.0669373337081841,0.834195024298674
"677","chr2",61471003,61471403,401,"*",6.17076609007631,5.53252262287732,6.61172388556913,-0.146780923396232,0.0670260569437157,0.834195024298674
"678","chr5",1067700,1068100,401,"*",7.24977465802367,7.72209209919603,6.54294218314182,0.140208246376376,0.0670616303319448,0.834195024298674
"679","chr1",32123402,32123802,401,"*",6.13649995627455,6.53295375057181,5.58800178120094,0.156191528117953,0.0672010220931485,0.834195024298674
"680","chr10",29005974,29006374,401,"*",6.42177283431249,6.82649532339557,5.85722170470118,0.154261196286577,0.0672860269141534,0.834195024298674
"681","chr8",124749133,124749533,401,"*",5.51120096052107,5.91988812262829,4.93885588718337,0.153098117919159,0.0675143804381502,0.834195024298674
"682","chr9",77987041,77987441,401,"*",6.07954825182916,6.48454786696774,5.5144543955128,0.153788165533865,0.0676330776140494,0.834195024298674
"683","chr16",25553764,25554164,401,"*",7.2100370329271,7.6694225974513,6.53206644168865,0.142195725463995,0.0676973246660764,0.834195024298674
"684","chr1",112904125,112904525,401,"*",5.79789035097402,6.18489328413228,5.26741377007844,0.157763590549242,0.0679024553268281,0.834195024298674
"685","chr1",1407008,1407408,401,"*",6.40201678125183,5.79157063673984,6.82962926355289,-0.148708475055964,0.0679668085321095,0.834195024298674
"686","chr3",182937665,182938065,401,"*",6.5397235121884,6.94400987882118,5.97602586536482,0.153577963940168,0.0681003970726601,0.834195024298674
"687","chr1",143724208,143724608,401,"*",5.64806079985432,6.05951468402691,5.07023893459045,0.151941278897769,0.06812798882257,0.834195024298674
"688","chr1",101119345,101119745,401,"*",6.18327537293708,6.58751727842526,5.61966469283145,0.153436584846437,0.0681983032874733,0.834195024298674
"689","chr8",105592676,105593076,401,"*",6.08700469375891,6.46806358703496,5.56768891113316,0.158667569706447,0.0684303007729738,0.834195024298674
"690","chr1",46505797,46506197,401,"*",6.70987030761984,7.12908592653336,6.11651509132009,0.149753271235729,0.0686410922382092,0.834195024298674
"691","chr3",171192406,171192806,401,"*",7.85919770236411,8.3403548572419,7.13214580932901,0.137009262697032,0.0686805410367732,0.834195024298674
"692","chr15",87610310,87610710,401,"*",5.93135662375702,5.3655398620682,6.33672512295759,-0.152918792008423,0.0687179340576081,0.834195024298674
"693","chr6",28220613,28221013,401,"*",6.85613515103104,7.29109061884881,6.23049226475961,0.14623492670894,0.0687523012236234,0.834195024298674
"694","chr7",128531237,128531637,401,"*",6.79401815423249,6.036123192697,7.28832259098753,-0.134497466753419,0.0687627054866614,0.834195024298674
"695","chr8",93501985,93502385,401,"*",5.7339520563829,6.14333476523085,5.16023307419415,0.151647357827079,0.0688053987805478,0.834195024298674
"696","chr14",81423492,81423892,401,"*",7.37021417184294,7.82951625329757,6.69242720759793,0.141067474568662,0.0689375212629135,0.834195024298674
"697","chr12",48311321,48311721,401,"*",6.19381777099979,6.60259583745263,5.62129324683399,0.151623733811757,0.0690187465852102,0.834195024298674
"698","chr6",80250397,80250797,401,"*",6.74363600969856,7.18994512398807,6.09402022284011,0.143585892392082,0.0690229632233574,0.834195024298674
"699","chr16",24707767,24708167,401,"*",5.76208392921064,6.174874355128,5.18160510258617,0.15055321623621,0.0691541891030413,0.834195024298674
"700","chr8",101036992,101037392,401,"*",5.79067033106497,6.17439083506531,5.26637334215896,0.157202743447841,0.0693103763640912,0.834195024298674
"701","chr22",39526277,39526677,401,"*",5.7094506892537,6.1009070316934,5.17052476276442,0.15514062149967,0.0695711730555826,0.834195024298674
"702","chr2",102335844,102336244,401,"*",6.75941636412791,7.19460469877877,6.1332876440535,0.14538378332523,0.0696001955076259,0.834195024298674
"703","chr20",35742544,35742944,401,"*",6.79002645910767,6.16360257171384,7.22535621488438,-0.1454992839474,0.0696075459642561,0.834195024298674
"704","chr13",45331128,45331528,401,"*",6.11759573648498,6.49241514026129,5.60985457343951,0.159018813062194,0.0696574028827455,0.834195024298674
"705","chr1",148388302,148388702,401,"*",7.58833551879709,8.05306366180675,6.89854235808638,0.139216070334312,0.0697838213512348,0.834195024298674
"706","chr2",156342066,156342466,401,"*",6.7788989391176,6.13309307704623,7.2234221725375,-0.14340839360468,0.0697865021618316,0.834195024298674
"707","chr17",7484292,7484692,401,"*",6.85068103059595,7.28718023782621,6.2218128923855,0.144943757026642,0.0697901267320249,0.834195024298674
"708","chr15",39897303,39897703,401,"*",6.25726572297059,6.66952063333511,5.67785235094882,0.149991256587574,0.0699546239838238,0.834195024298674
"709","chr14",95380515,95380915,401,"*",6.49353068406774,6.88356599632852,5.95730906027485,0.155160728743296,0.0699567670409715,0.834195024298674
"710","chr6",130034261,130034661,401,"*",6.15369648938886,6.53203745017183,5.63944020759659,0.157671099605952,0.0701802045395503,0.834195024298674
"711","chr1",148038535,148038935,401,"*",8.14316170988855,8.64377877177267,7.37011759892537,0.131856294916273,0.0703153656396396,0.834195024298674
"712","chr3",4643958,4644358,401,"*",7.29388394666027,7.71800818228187,6.6905744526689,0.147148944252002,0.0703317895246732,0.834195024298674
"713","chr22",41603800,41604200,401,"*",6.47392896875306,6.86473508960134,5.9362414113048,0.154542820737583,0.0704040045267005,0.834195024298674
"714","chr1",11908294,11908694,401,"*",8.53139852345017,9.05617093243536,7.69822552321723,0.127329858895316,0.0704572019499143,0.834195024298674
"715","chr17",32962274,32962674,401,"*",7.26642620490353,7.71235340936359,6.61762641172961,0.142193761500447,0.0706976261811617,0.834195024298674
"716","chr19",49590580,49590980,401,"*",6.47170282279961,5.85801603816087,6.90089080793692,-0.145673253096614,0.0708607090704486,0.834195024298674
"717","chr1",206066806,206067206,401,"*",5.87656363968639,6.2734836011659,5.32716761027717,0.152498717653768,0.0709798774976414,0.834195024298674
"718","chr1",21321062,21321462,401,"*",6.14495126951396,6.57290852799385,5.53379688161535,0.145529202892095,0.071056656480452,0.834195024298674
"719","chr18",57659499,57659899,401,"*",5.92637155330498,6.33701690955837,5.35015342669431,0.149194428426613,0.0711412911622767,0.834195024298674
"720","chr19",40006159,40006559,401,"*",5.61499023796123,6.06026260864185,4.96758799625176,0.14175661260095,0.0712140293137726,0.834195024298674
"721","chr15",89311345,89311745,401,"*",5.63543458245659,6.04790405447739,5.05559446337544,0.148611605819017,0.0713523334286889,0.834195024298674
"722","chr11",47993397,47993797,401,"*",6.32166078406779,6.72592882359656,5.75799898631586,0.150487942015988,0.0713718188539713,0.834195024298674
"723","chr12",94954235,94954635,401,"*",5.83595628734624,6.26406333987379,5.22449402955854,0.145132782803559,0.0714036486549814,0.834195024298674
"724","chr11",32892518,32892918,401,"*",6.29305616957626,5.71133002482307,6.70647276428445,-0.148480940423485,0.0715645695817433,0.834195024298674
"725","chr10",97312953,97313353,401,"*",5.72154995006655,6.14312298219113,5.12342688780177,0.14606824145245,0.0719075511260125,0.834195024298674
"726","chrX",123784877,123785277,401,"*",5.48270005133494,5.92095910995346,4.8501421058189,0.142443522772747,0.0720200464705573,0.834195024298674
"727","chr12",121801087,121801487,401,"*",6.97369650116432,6.29086759016795,7.43528522083687,-0.137781164381384,0.0721824322885507,0.834195024298674
"728","chr2",201901757,201902157,401,"*",6.47602823363043,6.87731629791675,5.91817762690581,0.149697319945007,0.0730275533628439,0.834195024298674
"729","chr2",205025017,205025417,401,"*",6.75626859632964,7.18967171796807,6.13385822270098,0.142659805636875,0.0730364461388365,0.834195024298674
"730","chr2",108824452,108824852,401,"*",5.74313806619625,6.12313612945473,5.22580029214518,0.154513419322524,0.0732349995425064,0.834195024298674
"731","chr11",69950631,69951031,401,"*",6.560005307206,6.96745587727846,5.99009800813746,0.148111017736192,0.0732359023375646,0.834195024298674
"732","chr11",62041962,62042362,401,"*",7.33319876476111,7.79722502416718,6.64496684519866,0.136189314543877,0.0733483195955525,0.834195024298674
"733","chr8",23451279,23451679,401,"*",5.35149690229274,5.76666134684572,4.76628047750798,0.146253361608114,0.0733623917986545,0.834195024298674
"734","chr11",65899534,65899934,401,"*",6.32084008918931,5.65428711817533,6.77500526982964,-0.138019883346177,0.073654693851482,0.834195024298674
"735","chr13",50613350,50613750,401,"*",6.24011047980325,6.6694225974513,5.62616790766861,0.142882528487696,0.0736968338128314,0.834195024298674
"736","chr13",44368172,44368572,401,"*",5.92268143765091,6.34701648220718,5.31894213634128,0.143886475950767,0.0737051829013392,0.834195024298674
"737","chr20",50098304,50098704,401,"*",7.06805336669476,7.49324617762885,6.46256323995143,0.143825661416449,0.07375801509824,0.834195024298674
"738","chr4",138910832,138911232,401,"*",6.7413810270386,7.13323525416129,6.20169651554452,0.15082281408,0.0742387491107961,0.834195024298674
"739","chr11",46237811,46238211,401,"*",6.49596537919052,5.8433540087577,6.94367380282995,-0.138764620620254,0.0742999734015495,0.834195024298674
"740","chr8",108010115,108010515,401,"*",6.08317891327696,6.46772537653541,5.5573307632718,0.15225114714124,0.0744340215324981,0.834195024298674
"741","chr15",63109924,63110324,401,"*",6.9386221373538,7.36502541108301,6.3306558844297,0.142951138255225,0.0744345277262272,0.834195024298674
"742","chr1",149787956,149788356,401,"*",5.12227973261431,5.58114365661017,4.44545596995225,0.135932477915407,0.0747586040016653,0.834195024298674
"743","chr19",39435663,39436063,401,"*",6.22845577022542,5.6085177032737,6.66066813746018,-0.141381142872224,0.0750206772861521,0.834195024298674
"744","chr1",30778136,30778536,401,"*",6.81510283336505,6.11202832510056,7.28575759170912,-0.133492123364941,0.0751113862185721,0.834195024298674
"745","chr14",90803773,90804173,401,"*",7.23040852005836,6.50944681269632,7.70892181626991,-0.131943531167912,0.0751302209769551,0.834195024298674
"746","chr10",11710709,11711109,401,"*",7.26992525818602,7.69768798833946,6.6591705362734,0.141943742785346,0.0753055713087709,0.834195024298674
"747","chr3",32708662,32709062,401,"*",7.56713583833081,8.04716855754226,6.842678614209,0.131364849135964,0.0753896344960245,0.834195024298674
"748","chr3",44976160,44976560,401,"*",6.49578215524358,5.92095910995346,6.90572307794213,-0.145815541350467,0.0753925064435672,0.834195024298674
"749","chr10",102421982,102422382,401,"*",5.82739014094796,5.30930351317171,6.20779008642564,-0.152564747445044,0.0754120809617933,0.834195024298674
"750","chr18",9869837,9870237,401,"*",7.49669855221359,6.78039581135774,7.97317846590987,-0.131919231811099,0.0756200078131506,0.834195024298674
"751","chr18",59980453,59980853,401,"*",4.90649520292696,5.3656608827032,4.22900819080924,0.135155156240892,0.0756720301870185,0.834195024298674
"752","chr8",96261484,96261884,401,"*",6.18187942145043,5.62535189433473,6.58248646846881,-0.147648928380844,0.0757327608571734,0.834195024298674
"753","chr6",31541917,31542317,401,"*",7.06574461600737,6.43371113099491,7.50375393855218,-0.139319839766352,0.0759549063281966,0.834195024298674
"754","chr11",123054223,123054623,401,"*",7.21302514019111,7.64668431290292,6.59008231903865,0.140126425538921,0.075961447034976,0.834195024298674
"755","chr6",143546035,143546435,401,"*",6.60579856867053,7.01385270689035,6.0347021921103,0.145535813588986,0.0760364066126176,0.834195024298674
"756","chr19",50312181,50312581,401,"*",6.62024070194822,7.02501176676619,6.05559446337544,0.14625369499973,0.076056308382893,0.834195024298674
"757","chr2",41932180,41932580,401,"*",7.18185135871207,7.60712173019302,6.57620276349741,0.141604253652843,0.0763409207751192,0.834195024298674
"758","chr3",57788336,57788736,401,"*",6.00720542455626,6.37323920186581,5.51552290777472,0.15512566894451,0.0763507445643549,0.834195024298674
"759","chr12",51972762,51973162,401,"*",6.9714929637859,7.37824364785956,6.40296264819254,0.145608457278665,0.0763515890829735,0.834195024298674
"760","chr17",57481904,57482304,401,"*",5.86094018590621,6.23410268273582,5.35624879112007,0.15331947639429,0.0763615875044759,0.834195024298674
"761","chr3",112640920,112641320,401,"*",5.52592077769277,5.92005294166673,4.98188153875226,0.148370382528939,0.0763959100775606,0.834195024298674
"762","chr2",230908099,230908499,401,"*",5.3240746716975,4.69749570129184,5.75947871399331,-0.139517933282769,0.0764550207014189,0.834195024298674
"763","chrX",40014682,40015082,401,"*",5.82653785275722,5.19552408848703,6.26406122382671,-0.138971410659126,0.0765668979675233,0.834195024298674
"764","chr7",75663593,75663993,401,"*",6.23107915123394,6.61802649279267,5.70070756660407,0.149856923597097,0.0765762401061901,0.834195024298674
"765","chr6",7899594,7899994,401,"*",7.25954582791035,7.68003846055672,6.66361078671075,0.14237743345264,0.0766353003001515,0.834195024298674
"766","chr17",42632949,42633349,401,"*",6.83201243789597,7.23463286398625,6.27156799469974,0.145460202914054,0.0775966613874161,0.834195024298674
"767","chr6",69758195,69758595,401,"*",6.50174908840801,6.88242458600954,5.98314866077401,0.150415377867279,0.0776848813931832,0.834195024298674
"768","chr11",63582530,63582930,401,"*",7.11884104646407,7.54413745999116,6.5131392374136,0.14020843407424,0.0779651003242605,0.834195024298674
"769","chr16",8087837,8088237,401,"*",6.36906380912611,6.7532574692369,5.84387854025542,0.149105204189762,0.0782261601812237,0.834195024298674
"770","chr15",64439019,64439419,401,"*",7.46826828840257,7.92302828821961,6.80042100510452,0.133739705754316,0.0784895656588588,0.834195024298674
"771","chr17",62233997,62234397,401,"*",6.18183261723572,6.56404616379117,5.66035914034499,0.149174648058052,0.0786417627117291,0.834195024298674
"772","chr4",158809789,158810189,401,"*",6.230571033002,6.60979547036903,5.71467312742332,0.149877609290749,0.0786576512705003,0.834195024298674
"773","chr19",49982027,49982427,401,"*",6.06066274600033,6.44380987978655,5.53744105171728,0.148955699333152,0.0787169800690831,0.834195024298674
"774","chr11",74641349,74641749,401,"*",6.27563841459647,6.64765505357611,5.77305032368992,0.151299024301616,0.0791208505888956,0.834195024298674
"775","chr4",87112060,87112460,401,"*",5.63126759395643,6.02608408439074,5.08591621084911,0.145950992456254,0.0791782707625657,0.834195024298674
"776","chr2",121596339,121596739,401,"*",7.24985445923646,7.66513744335431,6.66440086348877,0.14136858090944,0.0791925511806387,0.834195024298674
"777","chr17",77122525,77122925,401,"*",6.48949947480419,6.89531427008595,5.92280737086785,0.14332581053925,0.0792284430047012,0.834195024298674
"778","chr1",182362730,182363130,401,"*",6.48740878402323,6.85749979240707,5.98834468508637,0.151640913378437,0.0792787687201321,0.834195024298674
"779","chr20",45850940,45851340,401,"*",6.71520395641628,7.13882502133537,6.11291958000155,0.139433434856413,0.0792878140381167,0.834195024298674
"780","chr3",45551218,45551618,401,"*",7.20591583370878,7.63634596073364,6.58966645143252,0.138044811113507,0.0792918601360857,0.834195024298674
"781","chr19",9947405,9947805,401,"*",5.43634149475995,5.83213680274428,4.88911014239988,0.145457800635467,0.0793847886494982,0.834195024298674
"782","chr3",72319414,72319814,401,"*",5.57239721500119,5.04707423594004,5.95666418861679,-0.148238720766106,0.0794113053447734,0.834195024298674
"783","chr12",6765270,6765670,401,"*",6.18092569842658,6.55618985245733,5.67236421440501,0.150167482160787,0.0794312095178825,0.834195024298674
"784","chr2",196153483,196153883,401,"*",5.80863553452869,6.21453925132938,5.24176892864849,0.142900811544096,0.0796026000649724,0.834195024298674
"785","chr20",371839,372239,401,"*",6.5431030766274,5.94441506053144,6.96495467396879,-0.139689274165387,0.0796374869416662,0.834195024298674
"786","chr14",20642829,20643229,401,"*",5.21994890137259,5.64049232204337,4.62391111542131,0.139722194132734,0.0797942487615893,0.834195024298674
"787","chr1",116420313,116420713,401,"*",6.55110120598233,6.98637841229086,5.92478700772065,0.136519978549871,0.0798696510626864,0.834195024298674
"788","chrX",154123896,154124296,401,"*",5.90698229026658,6.2922689123113,5.37974193931249,0.147308132675169,0.0800092814611234,0.834195024298674
"789","chr1",179794699,179795099,401,"*",5.70659758458967,6.11368653861461,5.13740199078166,0.142330109050389,0.0800773891550484,0.834195024298674
"790","chrX",15579854,15580254,401,"*",7.38089646449875,7.82620953631111,6.73340741603643,0.134331649876844,0.0801088511970255,0.834195024298674
"791","chr3",14439532,14439932,401,"*",6.46244476267606,6.84509104856543,5.94016135051785,0.147876083755673,0.0801343999645878,0.834195024298674
"792","chr1",120850621,120851021,401,"*",7.91727397579035,8.40048594271263,7.18546320367641,0.126919702146769,0.0802046733819793,0.834195024298674
"793","chr12",7373170,7373570,401,"*",5.59267844894553,6.01427734092892,4.99450295460585,0.13896662170079,0.0802409155449106,0.834195024298674
"794","chr14",20343008,20343408,401,"*",6.69907618161944,7.10145214813296,6.13910818033761,0.143108810754053,0.0804662915070042,0.834195024298674
"795","chr5",143026444,143026844,401,"*",7.15598862774062,7.56864185866524,6.57578287511351,0.140900858759898,0.0804756306676881,0.834195024298674
"796","chr6",39196762,39197162,401,"*",6.41234703174791,6.80062114769648,5.87946636481769,0.14630467458005,0.0804834531340825,0.834195024298674
"797","chr2",167809967,167810367,401,"*",5.4526589883537,5.84491743866916,4.91220318409112,0.145238288780099,0.0806443183541879,0.834195024298674
"798","chr3",185976943,185977343,401,"*",6.29755952916199,6.68381865863474,5.76848680862905,0.146394360620154,0.080898750065409,0.834195024298674
"799","chr2",173223862,173224262,401,"*",7.6405230388657,8.09688225065806,6.96918748504777,0.131514631649547,0.0809023365122693,0.834195024298674
"800","chr20",51373947,51374347,401,"*",6.02765613538668,6.40011674124797,5.52425367361647,0.149603444454679,0.080912305649787,0.834195024298674
"801","chr10",16891851,16892251,401,"*",7.97336121192524,8.46317791655333,7.22610032342789,0.125122390154262,0.0809496032968068,0.834195024298674
"802","chr2",174002675,174003075,401,"*",5.66188915927917,6.04692330854872,5.13512392801577,0.146521192269847,0.0810361092327729,0.834195024298674
